time_instant,frame_number,object_number,x,y,z,doppler
2022-02-18 16:42:18.721385,70,8,-0.4845762848854065,4.664631366729736,2.1732544898986816,0.0
2022-02-18 16:42:18.721385,70,9,0.5636907815933228,4.432936191558838,4.022922992706299,0.0
2022-02-18 16:42:18.721385,70,10,-0.5735801458358765,5.393483638763428,2.8308238983154297,0.0
2022-02-18 16:42:18.721385,70,11,-0.6625838875770569,5.679508686065674,4.153864860534668,0.0
2022-02-18 16:42:18.721385,70,12,-0.7449948191642761,6.934450149536133,3.808807373046875,0.0
2022-02-18 16:42:18.721385,70,13,0.33843421936035156,9.500622749328613,5.1875104904174805,0.0
2022-02-18 16:42:18.721385,70,14,0.20218148827552795,3.136173963546753,0.7669010758399963,-0.7322754263877869
2022-02-18 16:42:18.721385,70,15,0.6329159736633301,2.9615461826324463,1.4909764528274536,-0.7322754263877869
2022-02-18 16:42:18.721385,70,16,1.6976652145385742,2.9620025157928467,1.208752155303955,-0.7322754263877869
2022-02-18 16:42:18.812752,71,1,-0.09889311343431473,0.031322181224823,0.019140711054205894,0.0
2022-02-18 16:42:18.812752,71,2,0.07911449670791626,0.04418648034334183,-0.053997643291950226,0.0
2022-02-18 16:42:18.812752,71,3,-0.7999354600906372,0.44825151562690735,0.358447790145874,0.0
2022-02-18 16:42:18.812752,71,4,-0.7911449074745178,1.3619909286499023,0.6063478589057922,0.0
2022-02-18 16:42:18.812752,71,5,1.1207886934280396,1.550252914428711,0.8896444439888,0.0
2022-02-18 16:42:18.812752,71,6,-0.5977539420127869,4.304081916809082,1.9963456392288208,0.0
2022-02-18 16:42:18.812752,71,7,-0.4845762848854065,4.688843250274658,2.120511770248413,0.0
2022-02-18 16:42:18.812752,71,8,0.5636907815933228,4.376688480377197,4.084045886993408,0.0
2022-02-18 16:42:18.812752,71,9,-0.5735801458358765,5.616999626159668,2.356384038925171,0.0
2022-02-18 16:42:18.812752,71,10,-0.6625838875770569,5.763442516326904,4.036600112915039,0.0
2022-02-18 16:42:18.812752,71,11,-0.7449948191642761,6.98178243637085,3.72133469581604,0.0
2022-02-18 16:42:18.812752,71,12,-0.9098167419433594,8.81947135925293,3.9459593296051025,0.0
2022-02-18 16:42:18.812752,71,13,-0.9131131768226624,8.925843238830566,3.789548873901367,0.0
2022-02-18 16:42:18.812752,71,14,0.33843421936035156,9.545838356018066,5.103827476501465,0.0
2022-02-18 16:42:18.812752,71,15,0.3032722473144531,3.1400229930877686,0.7161588668823242,-0.7322754263877869
2022-02-18 16:42:18.912468,72,1,-0.09889311343431473,0.03131914511322975,0.019145676866173744,0.0
2022-02-18 16:42:18.912468,72,2,0.07911449670791626,0.04423166438937187,-0.053960636258125305,0.0
2022-02-18 16:42:18.912468,72,3,-0.8285045623779297,0.4910833239555359,0.33496448397636414,0.0
2022-02-18 16:42:18.912468,72,4,-0.7911449074745178,1.3592280149459839,0.6125162243843079,0.0
2022-02-18 16:42:18.912468,72,5,1.1207886934280396,1.5538843870162964,0.8832862377166748,0.0
2022-02-18 16:42:18.912468,72,6,-0.5977539420127869,4.306365966796875,1.9914140701293945,0.0
2022-02-18 16:42:18.912468,72,7,-0.4845762848854065,4.702733993530273,2.089524984359741,0.0
2022-02-18 16:42:18.912468,72,8,0.5636907815933228,4.507503032684326,3.9391934871673584,0.0
2022-02-18 16:42:18.912468,72,9,-0.5735801458358765,5.685046195983887,2.1871166229248047,0.0
2022-02-18 16:42:18.912468,72,10,-0.6625838875770569,5.664058685302734,4.174907207489014,0.0
2022-02-18 16:42:18.912468,72,11,-0.7449948191642761,6.9076151847839355,3.8572616577148438,0.0
2022-02-18 16:42:18.912468,72,12,0.33843421936035156,9.537866592407227,5.118710517883301,0.0
2022-02-18 16:42:18.912468,72,13,0.29667937755584717,2.9460928440093994,1.1167289018630981,-0.7322754263877869
2022-02-18 16:42:19.015321,73,1,-0.09889311343431473,0.03132480010390282,0.019136423245072365,0.0
2022-02-18 16:42:19.015321,73,2,0.07911449670791626,0.04420407861471176,-0.053983233869075775,0.0
2022-02-18 16:42:19.015321,73,3,-0.764773428440094,0.24806532263755798,0.2563825845718384,0.0
2022-02-18 16:42:19.015321,73,4,-0.7966389656066895,0.5156538486480713,0.3731639087200165,0.0
2022-02-18 16:42:19.015321,73,5,-0.7911449074745178,1.3598887920379639,0.6110478639602661,0.0
2022-02-18 16:42:19.015321,73,6,1.1207886934280396,1.5449877977371216,0.8987569212913513,0.0
2022-02-18 16:42:19.015321,73,7,-0.5977539420127869,4.313374996185303,1.9761866331100464,0.0
2022-02-18 16:42:19.015321,73,8,-0.4845762848854065,4.745038986206055,1.9915884733200073,0.0
2022-02-18 16:42:19.015321,73,9,-0.6625838875770569,5.858532905578613,3.8973066806793213,0.0
2022-02-18 16:42:19.015321,73,10,-0.7449948191642761,6.9636406898498535,3.7551727294921875,0.0
2022-02-18 16:42:19.015321,73,11,0.33843421936035156,9.506170272827148,5.1773362159729,0.0
2022-02-18 16:42:19.015321,73,12,0.3779914677143097,2.8409111499786377,0.9646292924880981,-1.098413109779358
2022-02-18 16:42:19.015321,73,13,0.29997581243515015,2.245098114013672,-2.2600655555725098,-1.098413109779358
2022-02-18 16:42:19.112567,74,1,-0.09889311343431473,0.031328026205301285,0.019131140783429146,0.0
2022-02-18 16:42:19.112567,74,2,0.07911449670791626,0.044240910559892654,-0.053953055292367935,0.0
2022-02-18 16:42:19.112567,74,3,-0.764773428440094,0.2621195614337921,0.24199539422988892,0.0
2022-02-18 16:42:19.112567,74,4,-0.7966389656066895,0.5125529170036316,0.3774118423461914,0.0
2022-02-18 16:42:19.112567,74,5,-0.7911449074745178,1.360732078552246,0.6091676950454712,0.0
2022-02-18 16:42:19.112567,74,6,1.1207886934280396,1.5599684715270996,0.8724961280822754,0.0
2022-02-18 16:42:19.112567,74,7,-0.5977539420127869,4.320551872253418,1.9604464769363403,0.0
2022-02-18 16:42:19.112567,74,8,-0.4845762848854065,4.741890907287598,1.9990721940994263,0.0
2022-02-18 16:42:19.112567,74,9,-0.5735801458358765,5.674627780914307,2.2140071392059326,0.0
2022-02-18 16:42:19.112567,74,10,-0.6658803224563599,6.1982645988464355,3.4039387702941895,0.0
2022-02-18 16:42:19.112567,74,11,-0.7449948191642761,6.948123931884766,3.783806324005127,0.0
2022-02-18 16:42:19.112567,74,12,0.33843421936035156,9.523029327392578,5.146261692047119,0.0
2022-02-18 16:42:19.112567,74,13,0.3648057281970978,2.6878442764282227,1.0769106149673462,-0.7322754263877869
2022-02-18 16:42:19.213839,75,1,-0.09889311343431473,0.0313396230340004,0.01911213994026184,0.0
2022-02-18 16:42:19.213839,75,2,0.07911449670791626,0.04420503228902817,-0.0539824552834034,0.0
2022-02-18 16:42:19.213839,75,3,-0.764773428440094,0.2766210436820984,0.2252758890390396,0.0
2022-02-18 16:42:19.213839,75,4,-0.8307021856307983,0.4014652669429779,0.3436139225959778,0.0
2022-02-18 16:42:19.213839,75,5,-0.7911449074745178,1.3542405366897583,0.6234656572341919,0.0
2022-02-18 16:42:19.213839,75,6,1.1207886934280396,1.556666612625122,0.8783735632896423,0.0
2022-02-18 16:42:19.213839,75,7,-0.6021491885185242,4.321384429931641,2.0416674613952637,0.0
2022-02-18 16:42:19.213839,75,8,-0.4845762848854065,4.726461887359619,2.0352835655212402,0.0
2022-02-18 16:42:19.213839,75,9,-0.5735801458358765,5.626212120056152,2.3343019485473633,0.0
2022-02-18 16:42:19.213839,75,10,-0.6625838875770569,5.877694606781006,3.8683481216430664,0.0
2022-02-18 16:42:19.213839,75,11,-0.7449948191642761,7.1431427001953125,3.4013421535491943,0.0
2022-02-18 16:42:19.213839,75,12,0.33843421936035156,9.494373321533203,5.198939323425293,0.0
2022-02-18 16:42:19.213839,75,13,0.44501903653144836,2.6320855617523193,0.9929158687591553,-0.7322754263877869
2022-02-18 16:42:19.213839,75,14,1.5328433513641357,2.8221030235290527,0.6160003542900085,-0.7322754263877869
2022-02-18 16:42:19.314090,76,1,-0.09889311343431473,0.03133297711610794,0.019123030826449394,0.0
2022-02-18 16:42:19.314090,76,2,0.07911449670791626,0.04417805373668671,-0.05400453507900238,0.0
2022-02-18 16:42:19.314090,76,3,-0.7384019494056702,0.3510510325431824,0.20897981524467468,0.0
2022-02-18 16:42:19.314090,76,4,-0.8285045623779297,0.4634777307510376,0.3722263276576996,0.0
2022-02-18 16:42:19.314090,76,5,-0.7911449074745178,1.364986538887024,0.5995737314224243,0.0
2022-02-18 16:42:19.314090,76,6,1.1207886934280396,1.5627437829971313,0.8675154447555542,0.0
2022-02-18 16:42:19.314090,76,7,1.0383777618408203,1.7082902193069458,0.954281747341156,0.0
2022-02-18 16:42:19.314090,76,8,-0.6021491885185242,4.312341213226318,2.060698986053467,0.0
2022-02-18 16:42:19.314090,76,9,-0.4845762848854065,4.739477157592773,2.004789113998413,0.0
2022-02-18 16:42:19.314090,76,10,-0.3823867440223694,5.457078456878662,2.739762783050537,0.0
2022-02-18 16:42:19.314090,76,11,-0.6625838875770569,5.903191566467285,3.8293263912200928,0.0
